site,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,H,species_richness,count,habitat
BA-12,2996.3186879916875,-4.6062224662095143e-10,0.00016041839160459606,0.01878274818397534,63.35467177674206,103.04453512325414,-40.61383144022979,4.240324596138538,0.010339577445490362,0.8397748291681757,0.19651175114393438,1015.5454545454545,9.535269340788668,0.1505059511132018,0.05225776774994407,2.896452390852296,6.494341884871333e-05,1.1179335273982941e-07,12.851767435497624,184.73627435879027,7.0227272727272725,48.54430566084741,-49.51553237467112,5.059838035518528,0.2532052632298783,0.018765938263646482,0.289470046185659,0.21683518384445966,0.04458506150106864,16.600635533143286,2.5218882437690016,299.69501022034615,-0.95315694097464,0.025208372824586236,0.27695422483245385,0.0023542426053187932,8.890508661574813,0.33475777958382946,0.7148447321461391,0.7857606496631265,0.15818266144082124,0.1788911292543927,0.13182506421227513,0.1511316642076167,780.8709605823864,8.235614697559678,0.02127508863487076,0.05631503358003754,0.3052044860111234,0.5317157554277135,0.282558148379053,0.9729615407488249,2.3756410969619814,3333.487575812969,0.6621339820351255,0.06485893683337797,1.2814884131822846,336.8510048404895,1.1672327569777154,0.2156344554485955,2.7045454545454546,44,Arable land
BA-13,5384.601860922196,2.2841708966667295e-10,3.6477954611895056e-05,0.25967115183757394,34.70701068824751,95.20915496733184,-47.22946743325545,3.7384490852088965,0.004451038562894945,0.884292134148215,0.18694650084066708,966.047619047619,8.384945794353593,0.14810362903781496,0.05047846754129824,2.68886989281081,3.584338691207905e-05,2.2799593023835687e-08,13.403128716693143,202.66696852534747,4.404761904761905,40.67475562530644,-57.372363139376205,5.047118764682644,0.3040475002779763,0.010369564878862248,0.2913974244593428,0.23918031631852493,0.04048995918877623,8.741790146929654,1.9863777751076548,298.1390770968562,-0.9112362867728294,0.048150107409641624,0.05660515653147732,0.0008730481740654333,4.903048168831122,0.0644111976742473,1.3184855992816393,0.5195739611424558,0.14091160610249776,0.13998957183291338,0.12769370937783053,0.13337303991335198,689.0624069940476,6.740141952936264,0.006330387311106452,0.047098685413243246,0.1044138607547877,0.5270918518799231,0.2800405995558724,0.9700997313344674,2.691610523981749,7991.758235249962,0.6651051247648366,0.21104912620171734,1.228009397908684,140.82796284730253,0.3193402875430689,0.276233607052732,2.761904761904762,42,Arable land
BA-14,5514.399535413589,-9.216002884794326e-11,8.012609256068513e-05,-0.03670692626177358,60.87380332011832,97.33921445906043,-46.46553827259001,4.85184433246146,0.004894748352241243,0.8383028938991853,0.19670311107748076,1016.452380952381,9.933755942080928,0.16046843192065818,0.05836996975183221,2.5968061192157545,4.557773863921621e-05,6.471667925225648e-08,13.125710476604379,196.5070475785341,5.666666666666667,43.00069380429418,-56.71794654637839,6.718640350672582,0.29224916718892746,0.043388231597677795,0.3114643734936814,0.25325773262653756,0.05622321696828118,11.468347172688334,2.2168969203311124,300.8040254073594,-0.8762318555409327,0.07591001604505758,0.15874271269606371,0.0024829461048331953,6.604186405874466,0.1717961158519973,1.1328808318132193,0.596816016429707,0.14416317645281718,0.15663029950664123,0.12916233815510555,0.1404174370540074,725.4566592261905,8.663811308881085,0.01102443986245538,0.05028226532709151,0.17284344613178207,0.5383045466306053,0.2791781656547042,0.9817491159264848,2.6156604961339784,6351.878484124789,0.6618619317868731,0.1559167428263814,1.2744163119979457,253.67369253370356,0.7604669418255947,0.25260864447146436,2.761904761904762,42,Arable land
BA-15,6012.126739405865,-3.920434717171724e-12,5.427895427581179e-06,-0.03894645249032669,12.488847607967964,90.83803132811826,-46.97558964101353,1.207932044629839,0.004537938769555917,0.9598518408831674,0.13034476991982452,673.547619047619,5.439117496199565,0.08348482660561395,0.0410490083795863,2.031966693779394,3.860023808862466e-05,6.807307278113311e-09,11.150676413884051,145.9458355712883,7.404761904761905,38.815456310654824,-56.833294185623465,2.648750496278287,0.4273219009998903,0.03670426734021611,0.3717906288431851,0.2811685203976082,0.0535884589033332,13.916203195174157,2.542867208241163,298.96323385977735,-0.757478028476905,0.1550117464569844,0.017822030430522655,0.0020407703143048026,7.292738794802773,0.02344082327026844,2.19741554449541,0.16147373788589472,0.15469735825421563,0.1717772441286811,0.13054553465275304,0.14753324509712482,762.2213076636905,8.568844922677933,0.019478608708136967,0.05561957603712496,0.2764737618714553,0.533192764684394,0.31046040452078205,1.3892541788502717,3.5466275994991285,13671.155756374481,0.790072368656013,0.29338228071574024,1.2767366159016658,342.1964715027237,1.0471080205009027,0.40926424442106746,3.9047619047619047,42,Arable land
BA-16,6775.692311988257,-2.782428780088055e-10,1.1154108200286469e-05,-0.2606004254709983,66.82388583507255,92.75152687730632,-48.13532628050639,2.923499042679587,0.003953149089041407,0.8859136612439293,0.14429140976366503,745.6190476190476,8.221839743155911,0.10561007556231619,0.052312564501929275,1.9521781565823448,3.535441169288977e-05,8.287540952961963e-09,12.447720860796416,178.17642510505013,3.857142857142857,39.10299181751164,-58.41006432191783,4.513056139429474,0.3584987297869604,0.020467647104174053,0.18676099636236582,0.15369017235450344,0.038083894988894834,5.806486505278894,1.2115680861342137,298.8626835949972,-0.8554656312766399,0.08177832290317709,0.021201281140036714,0.001374152970809526,5.783964018259851,0.02805806011833364,1.5381709824534933,0.48260730401651036,0.1376162053444913,0.14753003645746632,0.12824835088189374,0.13599495677650544,702.6085379464286,7.2767668163554005,0.009216143270881633,0.04991268033033743,0.14298838579982784,0.5294594029902822,0.2950693987827889,1.1285791396979978,3.0720356930714234,10156.632590225505,0.7223140023238122,0.2529612943463076,1.245052315827782,131.11579255164102,0.4408802260114845,0.32245862486921245,0.8571428571428571,42,Arable land
FS-01,11066.138333333334,-1.7518684766227665e-11,0.00014764460412702117,0.010161933089277141,18.51506888966014,100.07349123656284,-38.07317645626189,2.277554117193384,0.01695266986670281,0.9401262805605661,0.21945035804141663,1133.9,6.37357778288594,0.18078188503967482,0.06867866837095035,2.7399326727642275,0.00011690354161622549,2.666185412514934e-07,6.644523949783149,57.99956452293729,18.5,49.06637692794797,-49.65664907803463,5.723026005982602,0.47807484688063295,0.17479822833319847,0.561418816311672,0.40324184117334716,0.20594202422371638,70.27533647490003,6.851667280025605,295.8957529612923,0.49586706583991613,60.625170502785004,0.030038990056042967,0.6750953007935064,39.70997461523716,1.2591023764635116,1.9210526151145018,0.4094935363568191,0.15480048214869177,0.18196558741752428,0.1349829716363789,0.15397781921457604,795.4494140625,12.714676816480251,0.028381598129597323,0.060458172138721594,0.34971586893973483,0.5247493697692365,0.32669359306994594,2.169062788236844,3.9265662022588907,5671.784421004471,0.8960163140620047,0.2408845755866941,1.333362023988484,555.078125,2.165428099593496,0.44923310749930345,5.6,30,Forest - Subtropical-tropical moist lowland
FS-02,10679.581666666667,-3.621802185969811e-12,1.3445370468980138e-05,0.03761535665496025,11.89718802272782,93.33385497589244,-43.25867344618621,1.5807729827419188,0.007564586256540213,0.948065853065943,0.12706277014386166,656.5333333333333,6.2570916408111295,0.08708470421263141,0.06991014476644283,1.6484057418699187,7.158084612328097e-05,1.9550065480501115e-08,5.6295709304668184,50.05961660135975,21.233333333333334,42.386918395767154,-54.95471063899721,4.341629034764372,0.6015242987786925,0.11587811182621187,0.4834286344046527,0.34965392275661533,0.1661922265752291,55.68077509719819,6.002380668519688,298.4336856866349,0.14921093094964005,3.983232264140231,0.02321627983350494,0.03995505311389434,34.679316142222135,0.08628648836330806,2.150343521164328,0.21149397171476333,0.15859506923336708,0.17026782134386148,0.14341573632372331,0.15401609280229703,795.6471354166666,12.555765235195786,0.030852947759388263,0.08424625816732287,0.33779604414194847,0.5255136373563201,0.3283099110617981,2.6212222306639754,4.711569909086198,15543.600550923777,0.9239797096868542,0.41609316470914964,1.4100831458818897,600.7288490853658,2.0618071182571946,0.5705111381943809,4.166666666666667,30,Forest - Subtropical-tropical moist lowland
FS-03,8856.040555555555,-1.0909720043521493e-11,1.023064582580206e-05,-0.00944225855527792,9.091233055992996,92.31949660521124,-45.80416737798616,2.4053629911241217,0.005507678477696657,0.9430582071783558,0.18046577640152245,932.4666666666667,6.6198885005245005,0.14548738791045734,0.0705826227824198,2.133034806910569,5.1773327931228613e-05,1.571649139000694e-08,6.978463733919512,65.87430470998086,15.4,40.96799579934551,-58.052214197410585,6.020209996756103,0.5235945941128359,0.17122079467291987,0.616323177959999,0.4431941197424228,0.20892891621820314,87.43838105405528,7.669053987518677,293.84809171135186,-0.05797952250216621,3.850923830052078,0.016947369958139533,0.03235446682508767,30.560398197913436,0.06222613616056573,2.142394092937856,0.2418876353256604,0.15986153326578853,0.16252599093345144,0.12913317902849983,0.14392388836462766,743.5108072916667,11.3260810538607,0.01981136426877656,0.05524292727076895,0.23268792151481574,0.5223245275830258,0.32627794100929813,2.1514442434425103,4.2107167418552285,11855.842007790347,0.8969040122451162,0.33868266088141347,1.2859039414849183,490.75362042682923,1.5807042138501743,0.49673751064779154,6.233333333333333,30,Forest - Subtropical-tropical moist lowland
FS-04,11687.935555555556,6.298412390075534e-11,2.2160051825217916e-05,-0.011391436247763398,8.78371034702275,94.68855454937437,-40.63405886084092,0.5776591420366304,0.010763250254484427,0.9795621135969318,0.056028643313334583,289.5,4.45160860707638,0.02675956389910324,0.03577750437335257,0.6819264481707317,7.405887917620619e-05,3.591165960938021e-08,4.804422645412364,32.934821026242226,13.233333333333333,43.573059105337144,-52.070074929250055,2.6431340345872067,0.5949955842195032,0.06300766763896572,0.5163306236775862,0.38156258354942696,0.1597023622686072,82.46286569047503,7.460400859865768,294.55829682310855,0.3470187630937081,9.232676449461339,0.015363495771411847,0.09183752500738901,41.14241255200768,0.1320310909027585,2.246970361435555,0.13542131376322677,0.1429481635241884,0.1550235566017488,0.12878330694200052,0.1393521291053684,719.8930989583333,8.75444089703029,0.013825549062782246,0.054122785958813445,0.18099698623406107,0.5184353522317519,0.33110828102507095,2.8076479676303174,4.683548057725016,11597.54501557056,0.9460561704672895,0.3519241842379796,1.246327956512666,374.8761432926829,1.0024478965027745,0.5821373653043662,5.266666666666667,30,Forest - Subtropical-tropical moist lowland
FS-05,12924.468888888889,-5.664684441699483e-11,0.00010236434594403684,0.0024545825023377533,5.297669172794945,101.85488323993681,-34.72108850898838,1.3779901299746948,0.021591291803160786,0.9644758397503194,0.1478936842784336,764.1666666666666,5.268797409018234,0.11223792013418485,0.06272967036258782,1.8368108485772359,0.00014247007459026618,1.7568046013612687e-07,5.044361193476744,33.31220219276007,21.366666666666667,50.92880993983613,-46.420456947884205,4.349266887720338,0.5456715637780402,0.11674274825082571,0.46939211401196757,0.36154454698595556,0.20389923974406263,65.48325645539549,6.604737429381612,296.73958180675834,0.7517118287347915,24.690806183542225,0.028964780158069227,0.46592813015974666,50.74300558991457,0.6241685356796793,2.075276099196231,0.33174501609939366,0.15994115918869417,0.19310927130152378,0.13828122360520556,0.15953599607610655,824.1629557291667,12.500553150475383,0.033112236256291096,0.06539196092386441,0.38457530373409893,0.5299911701128299,0.33125923679861063,2.6993579330364335,4.372451666697325,6332.48232380819,0.9389682739390687,0.2079384433887936,1.3705027229761313,713.038300304878,2.384479801829268,0.526804362958911,6.8,30,Forest - Subtropical-tropical moist lowland
FS-06,12056.836666666666,-2.0420265071786136e-11,1.3096587297573422e-05,-0.0024343626683641802,6.370602410780385,93.78078977612556,-41.991708712561916,1.0654630315418305,0.00866029642318024,0.9723167353887533,0.10507709180052897,542.9333333333333,5.0452807170327585,0.07540158699438741,0.04890770736856858,1.430544969512195,7.152920104673499e-05,1.886563810338151e-08,3.958314826058662,22.26228351357385,16.233333333333334,42.62683489719231,-54.31410819973008,3.9409430969223953,0.6405996467036376,0.07982596619194969,0.5316208953134501,0.38119419142702793,0.19184363027085807,59.6565777491684,6.093247118289954,295.3557025531188,0.5434183663171214,9.85515910915851,0.009186946151789053,0.0535952246739046,45.03514167196531,0.07626553138192874,2.247768041838077,0.14073596521233422,0.1551229671364596,0.17312432240696224,0.12983788023042703,0.14768320660327133,762.9314453125,9.757218989634511,0.020442128621434966,0.054511395579453586,0.2636106330450599,0.5210170448162281,0.33241766750593027,3.131076453487691,4.977399718289699,13675.242811432914,0.9632338206089545,0.32141183675501483,1.2793837759800981,591.6920731707318,1.694098381646019,0.622535088471165,4.833333333333333,30,Forest - Subtropical-tropical moist lowland
FS-07,13038.695555555554,3.0716624064004045e-12,2.0158024942512806e-05,0.009296232043984335,8.223660253605713,94.88376406992985,-40.982698517524845,0.76521748301606,0.010040898033644883,0.9785085675062422,0.11036707309205852,570.2666666666667,4.4568115552369045,0.06945358363976514,0.03563154703202977,1.796239837398374,6.59928528705704e-05,3.334275157463259e-08,5.052457126791128,34.04039237303394,17.533333333333335,43.79024269880742,-52.715380140093465,3.5056228389008885,0.5554737810984809,0.05164767643969305,0.452629295257456,0.3459075322860772,0.1803382514873908,66.34375880668406,6.53764792659302,294.8051979279735,0.724268599692111,23.4737890448046,0.007204469926839766,0.08893594715490431,42.15724919983135,0.12903085075944135,2.2063598163707137,0.189417410067277,0.1417798590346592,0.16743609491098727,0.1392513612444524,0.14862751947831976,767.809765625,8.741828913544957,0.021037858211543376,0.055744739720048564,0.2679490627647023,0.5234513164064574,0.3309719664579699,2.7475819965958213,4.433202541807459,8689.908551639961,0.9385276568107696,0.2346340246095753,1.2714266344384038,492.6876905487805,1.4600195388114594,0.543756198347735,5.6,30,Forest - Subtropical-tropical moist lowland
FS-08,12290.675555555556,-6.963952699847213e-12,1.9702839136284535e-05,0.0014143754704515922,5.595401710652405,95.32879641303973,-40.3241935368587,0.8539786633933658,0.010674301947184774,0.9749133143754546,0.09834204244887422,508.1333333333333,4.690542182394566,0.060886394426166016,0.04161815170697743,1.352737550813008,8.582565766258036e-05,2.8771129602982027e-08,4.544875475367309,28.180919154892802,18.9,44.318723842806186,-52.37457030746658,3.6932941502727723,0.6098471571887385,0.08354183044304818,0.4366099514478977,0.30106801874421246,0.17050739781329124,77.07129956558578,6.943883478426341,295.8537816329601,0.5295990617253562,9.31177046047098,0.012677722374974425,0.07985760152793134,36.80138817328988,0.1185964126631984,2.2571291170561834,0.12955436639025303,0.147511415337051,0.18137151386792702,0.14036084955167963,0.15497344919505737,800.5928385416667,11.110757157418544,0.03053670231642789,0.06195096649513334,0.3839890294476608,0.5240719392849466,0.33202794186669277,2.9107122139856996,4.780795978564181,12431.055416607976,0.9541319923172641,0.3311506238767753,1.3300367444597685,818.211699695122,2.543629621564073,0.5943498829524637,7.066666666666666,30,Forest - Subtropical-tropical moist lowland
