filename,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,H,date,site,LAT,LON,device_id,habitat,dataset,species_richness
SSW_121_20170506_040003Z_00,2406.2166666666667,6.110822421221035e-11,5.680297263903104e-05,-0.0154737321922918,7.570705865734412,95.40447161374922,-36.96053895481327,1.8163093520002604,0.0141896947265945,0.9482092755427451,0.1687633055931875,872.0,6.4191854224403935,0.1168956841494097,0.0539417407988836,2.1674923780487805,9.420249657911694e-05,9.351360990385297e-08,6.4728052061186245,52.63548311593582,8.0,44.17457842882558,-47.61070584516435,4.805884187269562,0.4593354813762479,0.0819995163758117,0.7065028952705967,0.5162307804187924,0.220444241698636,24.71329448227964,4.648910092172047,297.749289815085,-0.4887901175658055,0.3433727000216997,0.246579735534012,0.0846687495609503,20.875051832601947,0.272114947908224,1.462815598585492,0.6516551858085187,0.1700356669220187,0.151946809766035,0.1308921488969641,0.1429875780342624,738.673828125,8.813293874129899,0.01238264614789,0.0478925482275307,0.1964670275441674,0.4991954841264386,0.3282500878875834,2.0915965327194246,3.812940041003628,2188.3667028248783,0.9005003786758858,0.1335049775304793,1.2533421479531923,111.0423018292683,0.9294924143437864,0.43554616402685015,2017-05-06 04:00:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_122_20170506_050003Z_00,3169.3166666666666,6.9293100435369314e-12,1.146297427741912e-05,0.1043100684240074,5.586943389481001,88.45373415237567,-42.50167964735007,0.8367146451883798,0.0074974921139932,0.977741912904698,0.1064447455002903,550.0,4.911350425197664,0.0681246371201858,0.0392953078667364,1.7339939024390243,4.80210419596562e-05,1.324690009296312e-08,6.0015240800641125,53.54989606828255,7.0,35.990219235038644,-54.057006989092656,3.067826137410925,0.5299135581927086,0.0087371767718977,0.4269873934912994,0.2578816669136872,0.1802025111708102,31.48120701550948,5.120903007139511,296.43455867961626,-0.6049854451002431,0.2461172193839335,0.0367916837052686,0.0090550668899938,15.050485020975737,0.0488956761386685,2.073988177999052,0.3718616036376298,0.1407731402541989,0.1426614991894762,0.1276587260047953,0.1343864178039101,694.240234375,6.29105708911133,0.0077145790989159,0.043094141756318,0.1195999544333857,0.4971883020467936,0.3275841240811347,2.0300403331592314,4.256823926868386,5202.271069409204,0.9085874341453984,0.1416891017132305,1.2192809034286651,66.0251524390244,0.9839727303523036,0.5181186960614739,2017-05-06 05:00:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_122_20170506_050003Z_45,2688.2666666666664,9.1752978628132e-11,1.251765724047362e-05,-0.0958209558584181,10.346844116287604,88.83599152865236,-43.970420029458346,1.5830533497408723,0.0063310974525305,0.9565817471625682,0.1424424230694793,736.0,6.269001778854756,0.1041223146893748,0.0484199054298722,2.1508193597560976,4.186757441283976e-05,1.3523744901296371e-08,9.128225713143834,108.83872637766514,7.0,35.91237776792036,-54.41990623502109,3.352883916221096,0.4152627970516918,0.0024985026397024,0.375348910015616,0.2259935124026628,0.1230698603112939,137.71411606164543,9.936013008564013,296.385288561984,-0.8643263024054061,0.0727735790776239,0.0359366874495883,0.0026152413659004,11.515316681813204,0.0451301882436643,1.6779151757010904,0.5914235253257598,0.141736888493505,0.1344931172764745,0.1278813769130946,0.1314752558797909,679.201171875,5.870433475211366,0.0044476505032907,0.04268475859662,0.0752059626325402,0.4972958196068824,0.3142263236662497,1.429543862156104,3.4851323306935424,4182.254554699112,0.8124367448328724,0.0751171945791684,1.2083275552023998,46.01753048780488,0.1937624007936508,0.3972328119353223,2017-05-06 05:45:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_122_20170506_050003Z_30,2746.833333333333,7.927323912530706e-11,9.059557478939194e-06,0.0150876481332273,3.213335355278258,87.4318308211911,-43.084888104339065,0.5120199875832796,0.0070106065581994,0.985636231277109,0.0805109347784013,416.0,4.028387997833907,0.0325140313528159,0.0274714956405097,1.183784298780488,4.482547790354509e-05,1.5487082067634934e-08,8.498617079455059,94.94887347638036,7.0,36.50158806001394,-52.89451275760277,2.416700730896345,0.4327979345620039,0.0048849376147959,0.5329193352619301,0.3260227336041242,0.1233516117066541,28.337490577199368,4.793974117022673,296.13634146103647,-0.7989968889428071,0.1117306607324451,0.0413848693155942,0.0046239587929572,12.696191600384024,0.0473613816986914,2.2905112476751244,0.0868402117085461,0.1418398530489864,0.1373304680334809,0.1265703950724363,0.132074879621564,682.298828125,6.021262236794871,0.0057002062766163,0.0423028500514071,0.0925010540824661,0.4997396404429728,0.3189222524289268,1.570572786200262,3.6090105695816623,3999.211354553667,0.8350669317971394,0.0888748597411033,1.211548697987195,39.01486280487805,0.6114574259581882,0.42658132512621033,2017-05-06 05:30:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_122_20170506_050003Z_15,2735.633333333333,4.133552198674432e-11,8.983718482944462e-06,0.0514210512661372,3.257792638812876,87.39532231630066,-43.02764866526232,0.4658554010466247,0.0070569585529672,0.9872842263012876,0.0636733113992645,329.0,4.034664739339192,0.0199341977936907,0.0291665283999778,0.68359375,4.407699075626609e-05,1.3790513662435162e-08,7.620584947091748,78.55336670711777,8.0,36.04029649260616,-53.60159279206818,2.662489197953967,0.4625381902353083,0.0084860889648897,0.4153306484193811,0.2655826435352647,0.1743417836319281,27.90845559628867,4.963324498445421,296.1583553329316,-0.7818982403688763,0.1223985493054719,0.0371506453799104,0.004547185100263,12.448651916534637,0.0495027043460237,2.292962560520996,0.0777004197866574,0.1408925791385573,0.14143898505448,0.1256316057949053,0.1328756381871854,686.435546875,6.204052305554191,0.0070745015485869,0.0409357561705786,0.1040962566364654,0.4990902550742001,0.3230465418457569,1.739141148939027,3.811545499841329,4323.250046093428,0.8639239758107499,0.09742531130346,1.2176341666682904,42.016006097560975,0.9455605158730158,0.45665665928126414,2017-05-06 05:15:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_123_20170506_060004Z_30,2152.9166666666665,-2.742622350878799e-10,1.5894064262865283e-05,-0.0164394998378412,3.3389728297033203,89.87311061996046,-41.32289019050181,0.594334462926561,0.0085872773618986,0.9852446085345296,0.0899941939229727,465.0,4.127646406022335,0.0445132572092123,0.0303442589156874,1.4672256097560976,5.202907046630746e-05,2.76542286559062e-08,9.229226268728397,106.68744439660126,7.0,38.89529658008007,-50.9111615757196,2.8270580690793,0.385841410844977,0.0061490753948092,0.3297777539269906,0.1643979596431428,0.1783141624817672,44.99161172581845,5.8610557167740565,295.57750616858203,-0.9031907438574333,0.0508668174511775,0.072143878525746,0.003669729499189,14.057253386326067,0.0729778153707754,2.182227960718031,0.275606043466883,0.141465062067034,0.1492046929636599,0.1277808516895714,0.1369913406165311,707.697265625,6.150352915373013,0.0085625967866821,0.0443635049982849,0.1359830636599633,0.498075507778026,0.3147839895293594,1.4443542881675593,3.2997685428883856,2859.698403775534,0.8078183925417155,0.0502184702329772,1.2187110330583586,37.0141006097561,0.9246908875338752,0.38014816978436994,2017-05-06 06:30:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_123_20170506_060004Z_15,2889.6833333333334,3.3008722046958284e-11,6.750711121472298e-06,0.0009118619677558,3.0812303749927943,86.15425621294632,-44.028109403145656,0.3975285929000378,0.0062891873156299,0.9889840380705566,0.053802980452874,278.0,3.856719478555587,0.014708728469131,0.0252102364755425,0.5835556402439024,4.0875254174848565e-05,1.0168446097811385e-08,7.175702198247345,69.37791744890792,7.0,34.80533519070796,-54.56382734898576,2.3897624529733363,0.4843772669111165,0.0028369590745828,0.2704070000182416,0.1554476835975969,0.165252595632719,28.228853626481254,4.8438587972084655,296.9166072314323,-0.8018234791653658,0.1099866458208396,0.0277339470010813,0.0030503638060218,12.840171245092357,0.0363710854124212,2.2981636125448706,0.0532053035786592,0.1402871475523265,0.1404338527724467,0.1283474484039751,0.133801160835269,691.216796875,5.900822191560458,0.0055168408826945,0.0422916096462014,0.092077633764483,0.4963516142033157,0.3253809697045422,1.86783689701928,3.95822854075967,5290.414477301899,0.8820487146631182,0.1010333027332155,1.2144150554039248,58.02210365853659,0.433309439121177,0.47904138537933577,2017-05-06 06:15:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_123_20170506_060004Z_45,2963.8166666666666,1.3089466065977e-10,5.473415305170671e-06,0.0139061661409516,3.005419277803087,85.24334499635506,-45.289624936063234,0.3837180083399545,0.0054389961725105,0.9883387062761856,0.0570930907683375,295.0,3.824828102550231,0.0119992258563963,0.0266599479297892,0.450171493902439,3.495006814938184e-05,9.348333683036416e-09,8.959117233686694,100.7173787164646,6.0,34.31278421808872,-55.252178748718926,2.5855628800872665,0.4128287287288599,0.005524461433559,0.2619093540819734,0.1171930947080657,0.1639051579198047,42.22220539810738,6.028012127525954,296.3259684609487,-0.8194434690764674,0.0992372305005889,0.0247527522899931,0.002456394584526,10.316530919962272,0.0304060167775206,2.29893344049383,0.0480420449047201,0.1306290722481693,0.1390353628517186,0.1265554409069535,0.1314813050474254,679.232421875,5.9566054215642295,0.0062499243854045,0.0413178499445326,0.0936084610679604,0.4974072989509632,0.3181502340206554,1.54448003419546,3.479218494664514,4364.796317401549,0.8254500804641836,0.0920779567603549,1.2118498092863916,22.008384146341463,0.8726680458768874,0.4080146116655238,2017-05-06 06:45:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_123_20170506_060004Z_00,2553.116666666667,-3.6948647438569773e-10,9.314182424758577e-06,-0.0100089516248398,3.1747619448249425,87.55220837012915,-42.93824043587008,0.4956527649795319,0.0071299745260136,0.9876408527317768,0.0714147474356493,369.0,3.907613444633161,0.0224501645055157,0.0269351473922902,0.8336509146341463,4.607802642675331e-05,1.4207299167196673e-08,7.466866628374894,74.49124456017654,6.0,36.2020901778333,-53.22277978654193,2.445469877654851,0.468789898826662,0.0050732995508785,0.2181367951064466,0.1083899220687997,0.1511598876041275,27.57242691602834,4.945469492061675,297.0985780212413,-0.8578068874815856,0.0765381555405735,0.0384302511637233,0.0029413805410323,13.717442238210277,0.0493312690662518,2.2945315404671693,0.0721789440611045,0.1466503570810784,0.1493123487384606,0.1279935331542156,0.1377448400600077,711.58984375,6.158746114511987,0.0088661893873403,0.0469597383182833,0.1404126916019406,0.4963439864800469,0.3240836943135285,1.7922792322185783,3.8550309170069545,4681.23450178517,0.8717030567516211,0.079291966140902,1.220860844397695,23.00876524390244,1.0767896462446769,0.46299605542920785,2017-05-06 06:00:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_124_20170506_080010Z_30,2667.65,5.5915909136454806e-11,6.2973431228412335e-06,0.0027230915278434,3.06045269658494,85.85233454688749,-44.89966906835985,0.4689915047762127,0.0056887460450393,0.9870308847164944,0.0675440294174569,349.0,3.9707150526454846,0.0179988387845945,0.0263348266135722,0.68359375,3.565622053955454e-05,1.0325818846348253e-08,8.715577963372741,91.76073354061958,8.0,34.715625514061585,-54.61637342694309,2.3525988542843024,0.4071730188993923,5.827960140736277e-05,0.0034544377881772,0.0023505774510701,0.0234761086162214,131.72831405762844,9.285668901944154,297.74751354484044,-0.9252082564053508,0.0388486509684393,0.0271100098798489,0.0010531873115731,8.158869594095917,0.0353325121231984,2.2994782854031475,0.044046708911404,0.1517532804507376,0.1285658387523524,0.1278473146472727,0.1304366894115369,673.8359375,5.553397546538788,0.0024018976238869,0.0411475912122962,0.0470973676771993,0.5052270485913072,0.3210163998030004,1.6490839824742622,3.45209210190061,4115.323845887636,0.8381268722713469,0.0662239226944574,1.204936372421857,1.0003810975609757,0.0058979384436701,0.40189234507695304,2017-05-06 08:30:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_124_20170506_080010Z_00,2455.583333333333,-1.4217613604962969e-10,1.3404907750107098e-05,-0.0119116890043627,3.525941824503638,89.13339926974047,-41.67465070790611,1.0268147020437297,0.0082464582504524,0.9774773098962464,0.1565705438358815,809.0,4.57303802203476,0.1122508225275788,0.0443012292636352,2.5342987804878048,5.778331612436773e-05,2.221087417726273e-08,6.969662669760455,62.13771322830893,6.0,38.1459723316183,-51.62109478704902,2.787667031946945,0.476062926548883,0.0028154351461636,0.0768496285295087,0.0524376103470491,0.0326509965096932,72.35722390582247,7.0401410994747655,297.247543326279,-0.9058956959512152,0.0493753694122375,0.0597705368340457,0.0029511923361487,15.299642392387394,0.0778826817059753,2.297828362884065,0.0558799027700439,0.1829886080015815,0.1767635361609536,0.135700743886654,0.1563520797038327,807.71484375,6.974777790635411,0.0243766332752613,0.0548153822229418,0.386159330000605,0.5082949016062077,0.3271561853391221,1.9941431574866832,3.912002296469436,4723.585945802807,0.8911759547373276,0.0691737430794589,1.2588623274307775,8.003048780487806,0.3315321936701509,0.4653407087843365,2017-05-06 08:00:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,0.0
SSW_124_20170506_080010Z_45,2403.1666666666665,-2.7851737659942704e-11,8.374516207256173e-06,0.0109604229669215,3.2220912150620045,87.09035824772472,-43.656760017662506,0.5617298951428893,0.006563900651329,0.9856166971533225,0.0853493323011418,441.0,4.082219925248191,0.0325140313528159,0.0256641604010025,1.2671493902439024,4.161285562073863e-05,1.4266961707478206e-08,8.567509318539896,91.06411439349932,12.0,36.11291718059574,-53.46188217173166,2.5953992656070284,0.4155110785735165,0.0027513474698586,0.4936623238049558,0.4362815071413171,0.027378709735228,67.90852450382484,6.374548725265855,298.5515835884922,-0.936708847304166,0.0326797457366569,0.0376010516094694,0.0012287928060283,9.206620660164536,0.048641506871645,2.2937152701770667,0.0740192786595605,0.1465515111078162,0.1313918028408702,0.1281148280520205,0.1311455762437088,677.498046875,6.346632170712835,0.0037871570121951,0.0488188403903076,0.0656301492873835,0.5079756809222097,0.3208094673497675,1.64075344383819,3.5044943012973016,3864.2882232635816,0.8391728937372012,0.0585292701624741,1.2151542559480948,6.002286585365853,0.2186396026906697,0.40953465689424395,2017-05-06 08:45:00,SSW,42.4768,-76.4527,SWIFT,Forest - Temperate,USA_Sapsucker,1.0
